address;label;tr_btc;balance_btc;balance_usd;first_tr;last_tr;n_tr;time;ts;ts_finish;exchange_rate;tr_profit;cum_profit;cohort;last_block;changed
1CgutJdvuisoSAwGrToLyRrVMFWEUUjnhv;;129.10541889;300.0;16345980.0;2021-11-26 14:58:54 UTC;2021-11-26 14:58:54 UTC;2;2021-11-26 15:00:00 UTC;1637935200;;54486.6;79160.07891596;79160.07891596;b;711397;False
1Ckq7oijtAhQMW7VSGvJGxJuK4ECESjJfi;;252.76932534;300.0;12914955.0;2022-01-12 11:15:03 UTC;2022-01-12 11:15:03 UTC;2;2022-01-12 12:00:00 UTC;1641985200;;43049.85;38362.64318584;38362.64318584;b;718293;False
1CuWnXVspPVD2JqSZKWH11NsHzTru3r1xA;;500.0;500.0;22004020.0;2022-02-07 20:09:13 UTC;2022-02-07 20:09:13 UTC;1;2022-02-07 21:00:00 UTC;1644264000;;44008.04;0.0;0.0;b;722230;False
1D8TbpmC4ujomDwgk25M33J2ivMxqhddrz;;0.0001848;200.0;6869146.0;2023-10-30 19:07:21 UTC;2023-10-30 19:07:21 UTC;2;2023-10-30 20:00:00 UTC;1698692400;;34345.73;0.0;0.0;b;814559;False
1D8aPQ2JRGr8NeUCW5g9b9fNiRbx53FHiR;;278.57287356;300.0;9475497.0;2022-05-31 09:08:28 UTC;2022-05-31 09:08:28 UTC;2;2022-05-31 10:00:00 UTC;1653987600;;31584.99;-436.89910811;-436.89910811;b;738694;False
1DFtMykyi6He9pTy3tD2KVnqxbxn2AmNSt;;263.22161876;300.0;9053751.0;2022-06-09 13:43:12 UTC;2022-06-09 13:43:12 UTC;2;2022-06-09 14:00:00 UTC;1654779600;;30179.17;-11363.04866791;-11363.04866791;b;740055;False
1DQq2cvw2TKXt946exY1rdcK9mQYidCkUP;;99.0;350.0;16439997.0;2021-12-31 17:42:39 UTC;2021-12-31 17:42:39 UTC;4;2021-12-31 18:00:00 UTC;1640970000;;46971.42;-12733.23;-2252373.52;b;716557;False
1DTJrxE94hCwFHanR6fXw8YECH8848ZAW5;;183.31076822;300.0;6891768.0;2022-08-04 06:40:24 UTC;2022-08-04 06:40:24 UTC;2;2022-08-04 07:00:00 UTC;1659592800;;22972.56;-41332.49278879;-41332.49278879;b;747902;False
1EEU18ZvWrbMxdXEuqdii6goDKbAbaXiA1;;499.99;999.99;48168018.315;2024-02-11 08:43:43 UTC;2024-02-11 08:43:43 UTC;3;2024-02-11 09:00:00 UTC;1707638400;;48168.5;468890.0;469051.74;b;829947;False
1EiV6EDXZfjYAwv2H9zqnxBz8UFDs6qnLw;;185.01743885;300.0;11277399.0;2022-02-22 11:30:28 UTC;2022-02-22 11:30:28 UTC;2;2022-02-22 12:00:00 UTC;1645527600;;37591.33;30150.72718475;30150.72718475;b;724442;False
1EnGoZ1Xxgeiu7dvr5dHBXhb1i8sxtewFv;;183.34956444;300.0;7253001.0;2022-08-08 13:48:52 UTC;2022-08-08 13:48:52 UTC;2;2022-08-08 14:00:00 UTC;1659963600;;24176.67;36750.71972318;36750.71972318;b;748555;False
1FF1H7RwbTwe2f5p4tyAYDf5uWKnYhWWX2;;200.0;200.0;5885476.0;2023-07-27 07:52:09 UTC;2023-07-27 07:52:09 UTC;1;2023-07-27 08:00:00 UTC;1690441200;;29427.38;0.0;0.0;b;800456;False
1FMPVDj588Wz5A7WJFjEQcoPNbptFSbtY6;;275.0;275.0;11549736.0;2024-01-29 13:34:57 UTC;2024-01-29 13:34:57 UTC;1;2024-01-29 14:00:00 UTC;1706533200;;41999.04;0.0;0.0;b;827968;False
1FMg6ncTsdei9tkqZYmKJnsM3Ej6r3hLVC;;128.59767907;300.0;17021613.0;2021-12-01 20:27:14 UTC;2021-12-01 20:27:14 UTC;2;2021-12-01 21:00:00 UTC;1638388800;;56738.71;-74049.23068818;-74049.23068818;b;712129;False
1FQMc3Z9rw9Jz6nJaZ6zeWsaGgQ3Udk5Un;;1000.0;1000.0;43209190.0;2024-02-06 17:09:18 UTC;2024-02-06 17:09:18 UTC;1;2024-02-06 18:00:00 UTC;1707238800;;43209.19;0.0;0.0;c;829234;False
1FuHJmTkyksxjDhsgkcezmSrQZdYbsbEVG;;277.92945563;300.0;8939136.0;2022-05-25 05:33:28 UTC;2022-05-25 05:33:28 UTC;2;2022-05-25 06:00:00 UTC;1653454800;;29797.12;9535.35798961;9535.35798961;b;737800;False
1Fun5F8cqUN38KD5PT8aDjQEXfPTJFj9s8;;29.35910022;300.0;14777028.0;2021-12-08 10:26:17 UTC;2021-12-08 10:26:17 UTC;2;2021-12-08 11:00:00 UTC;1638957600;;49256.76;-613794.61583806;-613794.61583806;b;713193;False
1FuvEXU9Ky2mWBDWK8NC1jj9gbpHwQ3LKm;;200.0;200.0;6058070.0;2023-07-17 07:27:55 UTC;2023-07-17 07:27:55 UTC;1;2023-07-17 08:00:00 UTC;1689577200;;30290.35;0.0;0.0;b;799052;False
1FxTUSbW7F9qtFGQrPFdV8j4jiFjSyzgsR;;252.34340589;300.0;11542647.0;2022-01-21 14:52:16 UTC;2022-01-21 14:52:16 UTC;2;2022-01-21 15:00:00 UTC;1642773600;;38475.49;-228374.21150265;-228374.21150265;b;719771;False
1Fy1GaxG7Wt14q7cqxHdqoZaGEcUj2tL2h;;500.0;500.0;22004020.0;2022-02-07 20:09:13 UTC;2022-02-07 20:09:13 UTC;1;2022-02-07 21:00:00 UTC;1644264000;;44008.04;0.0;0.0;b;722230;False
1G92d4EG4gNhpbuT9JTLLRTL4T85b6p4MP;;1700.0;1700.0;65817420.99999999;2022-05-02 15:48:07 UTC;2022-05-02 15:53:06 UTC;2;2022-05-02 16:00:00 UTC;1651503600;;38716.13;0.0;0.0;c;734591;False
1GK7Byvg1vqfwTewqjSnK4AeunTgqCqiZD;;184.62507829;300.0;12254241.0;2022-02-18 08:26:13 UTC;2022-02-18 08:26:13 UTC;2;2022-02-18 09:00:00 UTC;1645171200;;40847.47;-130219.05913721;-130219.05913721;b;723861;False
1Ga94WN6uksBLyWUax6CNPXTpay2C2EC7i;;500.0;500.0;15447295.0;2023-04-14 06:55:16 UTC;2023-04-14 06:55:16 UTC;1;2023-04-14 07:00:00 UTC;1681452000;;30894.59;0.0;0.0;b;785333;False
1GaH1hRe3u8Jbfc2FVDBTBzVV6FpB4vEZ7;;183.20334022;300.0;7158486.0;2022-08-08 07:54:12 UTC;2022-08-08 07:54:12 UTC;2;2022-08-08 08:00:00 UTC;1659942000;;23861.62;84229.07916694;84229.07916694;b;748521;False
1GeovGCt6e4X4J8fqjpjhycStBeEfuz4DE;;250.0;250.0;11005965.0;2022-03-25 01:06:32 UTC;2022-03-25 01:06:32 UTC;1;2022-03-25 02:00:00 UTC;1648170000;;44023.86;0.0;0.0;b;728874;False
1GjuYThYetMd5Xo8Zrcoo8MqqT4fnFimTe;;252.33727081;300.0;12795972.0;2022-01-17 13:17:45 UTC;2022-01-17 13:17:45 UTC;2;2022-01-17 14:00:00 UTC;1642424400;;42653.24;-31271.03999427;-31271.03999427;b;719137;False
1Gm5RgthKRWs5Kus3kjAjHi8QwqTTSNAGN;;183.18172648;300.0;6942138.0;2022-08-05 08:28:50 UTC;2022-08-05 08:28:50 UTC;2;2022-08-05 09:00:00 UTC;1659686400;;23140.46;-14647.84331667;-14647.84331667;b;748053;False
1GurZ7JceaC36c6CF6JjKb6LrLU8z72Tje;;29.20781127;300.0;14123544.0;2021-12-14 13:33:46 UTC;2021-12-14 13:33:46 UTC;2;2021-12-14 14:00:00 UTC;1639486800;;47078.48;-589861.20886678;-589861.20886678;b;714118;False
1H2P8XUaxfrJm3Q16Nw1HadecU64Li9XzM;;167.4043629;300.0;12115206.0;2022-03-18 07:19:01 UTC;2022-03-18 07:19:01 UTC;2;2022-03-18 08:00:00 UTC;1647586800;;40384.02;-34322.38066334;-34322.38066334;b;727861;False
1HFRH4ZNXFN8zb8tX2m3R38WHzX7C2TYLK;;252.90584822;300.0;12671283.0;2022-01-11 07:16:43 UTC;2022-01-11 07:16:43 UTC;2;2022-01-11 08:00:00 UTC;1641884400;;42237.61;35915.41297198;35915.41297198;b;718128;False
1HJUnoDwBe2a8qu1QNwooeqS4KmmMbXnu2;;497.9;499.9;19813041.599;2022-04-12 01:04:47 UTC;2022-04-12 01:04:47 UTC;3;2022-04-12 02:00:00 UTC;1649725200;;39634.01;0.0;-285.23;b;731474;False
1HNc45Mn5J3MTLNLQjMJkzTYvq8PuUC7aQ;;181.37300957;300.0;11659980.0;2022-03-07 14:49:37 UTC;2022-03-07 14:49:37 UTC;2;2022-03-07 15:00:00 UTC;1646661600;;38866.6;-631999.52675468;-631999.52675468;b;726284;False
1HQ5P18jWrbSEZsLTy9Jb8prKWqnPyouf4;;2000.0;2000.0;92697380.0;2024-01-09 20:16:50 UTC;2024-01-09 20:16:50 UTC;1;2024-01-09 21:00:00 UTC;1704830400;;46348.69;0.0;0.0;c;825047;False
1Hhcm4ToZc7uBdgkbCwCEXJZzXLNLH21k2;;580.0;580.0;29063718.8;2024-02-12 20:13:02 UTC;2024-02-12 20:46:57 UTC;2;2024-02-12 21:00:00 UTC;1707768000;;50109.86;0.0;0.0;b;830189;False
1HxDRA7bN3ub1S3UNiVHvch77k1vQVuYDS;;48.44674013;300.0;15457407.0;2021-12-07 14:17:00 UTC;2021-12-07 14:17:00 UTC;2;2021-12-07 15:00:00 UTC;1638885600;;51524.69;576610.38227402;576610.38227402;b;713044;False
1Hy3QVaUERqwh2s1qG9aWnQ9ZDaZ72NwbP;;205.34903427;300.0;6409545.0;2022-06-27 07:43:40 UTC;2022-06-27 07:43:40 UTC;2;2022-06-27 08:00:00 UTC;1656313200;;21365.15;52628.77647485;52628.77647485;b;742526;False
1J5W5NYtzvSJs8NQ4YzutGUjo6qYwUCqf8;;200.6837277;300.0;13079445.0;2022-02-11 15:40:31 UTC;2022-02-11 15:40:31 UTC;2;2022-02-11 16:00:00 UTC;1644591600;;43598.15;8270.06599442;8270.06599442;b;722785;False
1J7VeRswGLcWTbU5atRTcGK3tDjURPogcF;;28.98119133;300.0;14524416.0;2021-12-15 18:29:31 UTC;2021-12-15 18:29:31 UTC;2;2021-12-15 19:00:00 UTC;1639591200;;48414.72;362146.1728972;362146.1728972;b;714295;False
1JAnnXhs3psuJCCQyBr1RnZFyDTSs8TPfQ;;129.16689204;300.0;16207017.0;2021-11-26 11:51:44 UTC;2021-11-26 11:51:44 UTC;2;2021-11-26 12:00:00 UTC;1637924400;;54023.39;-677184.14828452;-677184.14828452;b;711377;False
1JRotjcp2eNf9DkEKiAV9XVKRkj3KSbiSQ;;40.0;1000.0;51823170.0;2024-02-21 05:12:16 UTC;2024-02-21 05:12:16 UTC;3;2024-02-21 06:00:00 UTC;1708491600;;51823.17;10165104.0;10165104.0;c;831360;False
1JVzWp9dRckS7GEFYSPz4wBh9zSAMknCGN;;999.99;1000.0;29266240.0;2022-05-24 12:53:20 UTC;2022-05-24 12:53:20 UTC;2;2022-05-24 13:00:00 UTC;1653393600;;29266.24;0.0701;0.0701;c;737722;False
1Jpe3F4NAatoXjKkkoByZQTrbkMk2KnZZ;;252.43107913;300.0;12528168.0;2022-01-18 11:41:27 UTC;2022-01-18 11:41:27 UTC;2;2022-01-18 12:00:00 UTC;1642503600;;41760.56;-42463.82428223;-42463.82428223;b;719282;False
1JtD9po6jVDx2Xg1zykfQVapW2xfaEauJd;;300.0;300.0;9089034.0;2022-05-19 15:11:53 UTC;2022-05-19 15:11:53 UTC;1;2022-05-19 16:00:00 UTC;1652972400;;30296.78;0.0;0.0;b;737055;False
1K5weZ8Q2uNeBRbWQDTPx6QqdQf7W5j3C6;;500.0;500.0;13623940.0;2023-08-30 19:13:41 UTC;2023-08-30 19:13:41 UTC;1;2023-08-30 20:00:00 UTC;1693422000;;27247.88;0.0;0.0;b;805487;False
1KJ3zkXkvJW52CmpJK6p1AMaPjLF81hHch;;205.56495413;300.0;6239295.0;2022-06-28 05:56:41 UTC;2022-06-28 05:56:41 UTC;2;2022-06-28 06:00:00 UTC;1656392400;;20797.65;-55751.61803027;-55751.61803027;b;742669;False
1KLtQ8tTedSCZaPXZa25Jo4Q11PxGVXxuS;;470.0;470.0;14520457.3;2023-04-14 06:55:16 UTC;2023-04-14 06:55:16 UTC;1;2023-04-14 07:00:00 UTC;1681452000;;30894.59;0.0;0.0;b;785333;False
1KQX2LPjrRnmd2X99FXKiRDKxct7B8varz;;183.14838148;300.0;6979755.0;2022-08-05 05:22:24 UTC;2022-08-05 05:22:24 UTC;2;2022-08-05 06:00:00 UTC;1659675600;;23265.85;34271.41119573;34271.41119573;b;748032;False
1KXX62QQN1Ju7KUxrzxas8MqVMbxXyZUrr;;278.22339582;300.0;9033072.0;2022-06-03 09:12:46 UTC;2022-06-03 09:12:46 UTC;2;2022-06-03 10:00:00 UTC;1654246800;;30110.24;-3837.25542256;-3837.25542256;b;739105;False
1KZYBrnhPeHs6xpi1NgaHGar7RKZ1nDVD5;;166.89835394;300.0;11620092.0;2022-03-14 12:41:50 UTC;2022-03-14 12:41:50 UTC;2;2022-03-14 13:00:00 UTC;1647259200;;38733.64;-59447.18817978;-59447.18817978;b;727303;False
1Ky4ZBKZCaT9obrC8yRsWYNTSCQUHwdx9R;;129.16272784;300.0;17396220.0;2021-11-25 09:13:13 UTC;2021-11-25 09:13:13 UTC;2;2021-11-25 10:00:00 UTC;1637830800;;57987.4;223586.69668484;223586.69668484;b;711247;False
1L3ou6KcB96iDu5wbfRxmTg23MLmhfVSwV;;200.0;200.0;6952896.0;2023-11-04 11:05:37 UTC;2023-11-04 11:05:37 UTC;1;2023-11-04 12:00:00 UTC;1699095600;;34764.48;0.0;0.0;b;815254;False
1L8VZ8A7WKPjTWCSeR447B83duAJxS8YtF;;500.0;500.0;15447295.0;2023-04-14 06:55:16 UTC;2023-04-14 06:55:16 UTC;1;2023-04-14 07:00:00 UTC;1681452000;;30894.59;0.0;0.0;b;785333;False
1LCtcbCAR3BetgHZQy1x234CK3shbKhMFd;;144.29483391;300.0;17913228.0;2021-11-18 10:28:02 UTC;2021-11-18 10:28:02 UTC;2;2021-11-18 11:00:00 UTC;1637229600;;59710.76;-134498.12246854;-134498.12246854;b;710263;False
1LHjm7dmNGKrMQsGjXPabfGhVTNeXuxUU;;200.0;200.0;3400586.0;2022-12-06 03:28:50 UTC;2022-12-06 03:28:50 UTC;1;2022-12-06 04:00:00 UTC;1670295600;;17002.93;0.0;0.0;b;766090;False
1LKfo5EQABMiDHmvdvw1s9TB6xkNJNxnXL;;1200.0;1200.0;60020868.0;2024-02-12 23:16:54 UTC;2024-02-12 23:16:54 UTC;1;2024-02-13 00:00:00 UTC;1707778800;;50017.39;0.0;0.0;c;830203;False
1LTWNiWK52oQoedqd96ZPcGrpKtSJSNRGg;;263.33283318;300.0;9146439.0;2022-06-08 05:44:40 UTC;2022-06-08 05:44:40 UTC;2;2022-06-08 06:00:00 UTC;1654664400;;30488.13;35387.48269798;35387.48269798;b;739828;False
1LUBbWKShyNxSUMxS68WzMaWb6Gn2Z4SkF;;237.05527414;300.0;10989588.0;2022-01-24 22:04:31 UTC;2022-01-24 22:04:31 UTC;2;2022-01-24 23:00:00 UTC;1643061600;;36631.96;-116040.49046469;-116040.49046469;b;720240;False
1LZYoPgzPdaazNZfY3QZ9EmWxDBok9fCnz;;200.0;200.0;6952896.0;2023-11-04 11:05:37 UTC;2023-11-04 11:05:37 UTC;1;2023-11-04 12:00:00 UTC;1699095600;;34764.48;0.0;0.0;b;815254;False
1LejFwrEv1PCixgwobBVQLNdRHpUWfzssA;;129.00730184;300.0;17151219.0;2021-12-01 11:42:56 UTC;2021-12-01 11:42:56 UTC;2;2021-12-01 12:00:00 UTC;1638356400;;57170.73;-121199.62445581;-121199.62445581;b;712080;False
1LgeARb7REnTymneq1ySFLKEfQuFg2GA8d;;190.58919486;300.0;5801892.0;2022-06-30 07:04:27 UTC;2022-06-30 07:04:27 UTC;2;2022-06-30 08:00:00 UTC;1656572400;;19339.64;-79733.12424577;-79733.12424577;b;742962;False
1LmfyjhNDUzBMoJwQCrCogwhqwVDm8MsRn;;75.57902302;300.0;9090180.0;2023-06-26 10:57:19 UTC;2023-06-26 10:57:19 UTC;5;2023-06-26 11:00:00 UTC;1687773600;;30300.6;75221.42306416;1030892.18212144;b;796003;False
1MDPdoUP9Q6smgqepnkrvnYwo8c5Zh75zC;;277.77450538;300.0;9132789.0;2022-05-23 07:25:04 UTC;2022-05-23 07:25:04 UTC;2;2022-05-23 08:00:00 UTC;1653289200;;30442.63;2310.34016575;2310.34016575;b;737540;False
1MDf43mUTEG367SjKdcfdXxUjV7Ad783Kf;;190.34725115;300.0;6020517.0;2022-06-29 18:33:14 UTC;2022-06-29 18:33:14 UTC;2;2022-06-29 19:00:00 UTC;1656525600;;20068.39;2173.31748221;2173.31748221;b;742887;False
1MU8HZzCzdHe4kP5ZhaCekeN2wBB6w9nbS;;205.46961314;300.0;6416406.0;2022-06-27 10:04:05 UTC;2022-06-27 10:04:05 UTC;2;2022-06-27 11:00:00 UTC;1656324000;;21388.02;2161.90994749;2161.90994749;b;742537;False
1MVM34xnTapPtvLz17VwExwNQV3AhjamUL;;167.24733771;300.0;12416367.0;2022-03-19 09:32:25 UTC;2022-03-19 09:32:25 UTC;2;2022-03-19 10:00:00 UTC;1647680400;;41387.89;133266.41509306;133266.41509306;b;728027;False
1Mcq4Ux8y9xpyCznNwYFVbSvRAEqt3v5pR;;140.0;190.0;3770276.4;2022-08-29 03:33:18 UTC;2022-08-29 03:42:56 UTC;4;2022-08-29 04:00:00 UTC;1661742000;;19843.56;-476146.5;-476146.5;b;751627;False
1N4NQggreZkeiuBzAzqJGTYg1B8JJS7noQ;;600.0;600.0;30966348.0;2024-02-14 17:03:08 UTC;2024-02-14 17:03:08 UTC;1;2024-02-14 18:00:00 UTC;1707930000;;51610.58;0.0;0.0;b;830444;False
1N5LDFLa4vvvj8BYsQTttb1grkjBuf4qBh;;666.0;666.0;34645386.6;2024-02-14 23:33:34 UTC;2024-02-14 23:33:34 UTC;1;2024-02-15 00:00:00 UTC;1707951600;;52020.1;0.0;0.0;b;830484;False
1NcAp3WgXCeXbbPE5tnohXj9w3afq1ZYnx;;500.0;500.0;15447295.0;2023-04-14 06:55:16 UTC;2023-04-14 06:55:16 UTC;1;2023-04-14 07:00:00 UTC;1681452000;;30894.59;0.0;0.0;b;785333;False
1NcBMk1Z4wMaJVWBNe8LQrrinHECf48fNQ;;235.01569323;300.0;6098325.0;2022-06-20 21:59:36 UTC;2022-06-20 21:59:36 UTC;2;2022-06-20 22:00:00 UTC;1655758800;;20327.75;-51346.70015125;-51346.70015125;b;741625;False
1NeVQ6qGNaZqAmKGnHcr7sQfrD6WZEo2YM;;144.54981637;300.0;20297397.0;2021-11-10 18:41:23 UTC;2021-11-10 18:41:23 UTC;2;2021-11-10 19:00:00 UTC;1636567200;;67657.99;-68491.35090738;-68491.35090738;b;709105;False
1Ni6biPcA437A9oXGMUpj7sfL9Q1tu295n;;167.32452125;300.0;12192861.0;2022-03-17 15:04:51 UTC;2022-03-17 15:04:51 UTC;2;2022-03-17 16:00:00 UTC;1647529200;;40642.87;208551.25829234;208551.25829234;b;727759;False
1NnZpHSuvhRT9Sgi5sL9syvv3wmztr9Rhk;;269.59471305;300.0;12442494.0;2022-01-07 06:46:25 UTC;2022-01-07 06:46:25 UTC;2;2022-01-07 07:00:00 UTC;1641535200;;41474.98;-155011.32176988;-155011.32176988;b;717554;False
1NrvGFxrRx1s5g3ea6fc5yKb3sJSUwim1;;1050.0;1050.0;52518259.5;2024-02-12 23:16:54 UTC;2024-02-12 23:24:44 UTC;2;2024-02-13 00:00:00 UTC;1707778800;;50017.39;0.0;0.0;c;830205;False
1NvFfjC6a7k5Nu6UJc7onkjnJbkTa8GuGN;;300.0;315.0;11909649.15;2023-11-29 22:44:18 UTC;2023-11-29 22:44:18 UTC;2;2023-11-29 23:00:00 UTC;1701295200;;37808.41;317474.25;317474.25;b;819041;False
1NySXYB52vWaewrRRJc754EFuT5tLjimBK;;200.01;200.01;10219718.9604;2024-02-21 11:17:14 UTC;2024-02-21 11:27:19 UTC;2;2024-02-21 12:00:00 UTC;1708513200;;51096.04;0.0;0.0;b;831399;False
1PE6HsyP1gfrGV1uxzeS23KQWpe62V1Gha;;500.0;500.0;17330215.0;2023-10-30 15:01:10 UTC;2023-10-30 15:01:10 UTC;1;2023-10-30 16:00:00 UTC;1698678000;;34660.43;0.0;0.0;b;814535;False
1PHqSm3mDCALqXLotx53R85Hp2ddqSvyEP;;200.0;200.0;6952896.0;2023-11-04 11:05:37 UTC;2023-11-04 11:05:37 UTC;1;2023-11-04 12:00:00 UTC;1699095600;;34764.48;0.0;0.0;b;815254;False
1PL4Ra9brck3HiiYCmFQ3PritTram1Mtvz;;200.0;200.0;6058070.0;2023-07-17 07:27:55 UTC;2023-07-17 07:27:55 UTC;1;2023-07-17 08:00:00 UTC;1689577200;;30290.35;0.0;0.0;b;799052;False
1PX9DzbsUfiN4CZc7g3bc4vhMnwhFnhM6o;;29.16921873;300.0;13897836.0;2021-12-20 16:12:33 UTC;2021-12-20 16:12:33 UTC;2;2021-12-20 17:00:00 UTC;1640016000;;46326.12;-95345.9765461;-95345.9765461;b;714960;False
1PY7uVVgRkgrijHxzEvEkwnBNq5yzHrciS;;129.33309577;300.0;17182938.0;2021-11-22 10:02:23 UTC;2021-11-22 10:02:23 UTC;2;2021-11-22 11:00:00 UTC;1637575200;;57276.46;-97862.10955452;-97862.10955452;b;710816;False
1PfARdywhVg1YdfVDmUHS4g8c8S9xgr1yw;;217.85611244;300.0;11507013.0;2022-01-31 17:00:04 UTC;2022-01-31 17:00:04 UTC;2;2022-01-31 18:00:00 UTC;1643648400;;38356.71;125498.60997529;125498.60997529;b;721214;False
1PfWorSyjDREHAtkurYW7WYcwgfBVgVMLg;;217.8143158;300.0;11048676.0;2022-01-27 15:06:21 UTC;2022-01-27 15:06:21 UTC;2;2022-01-27 16:00:00 UTC;1643295600;;36828.92;-104616.62298871;-104616.62298871;b;720609;False
1PnQSHDQGDF6FsFgbNpJCQSfoz8siid3Qi;;232.24328216;300.0;6988311.0;2022-07-20 23:51:30 UTC;2022-07-20 23:51:30 UTC;2;2022-07-21 00:00:00 UTC;1658358000;;23294.37;67410.48101184;67410.48101184;b;745810;False
1Po9Q4WsTJeTaTZiXh68pccexFVHAdUpDz;;278.18959415;300.0;8809524.0;2022-05-24 06:40:49 UTC;2022-05-24 06:40:49 UTC;2;2022-05-24 07:00:00 UTC;1653372000;;29365.08;-19360.87916899;-19360.87916899;b;737679;False
1PtGNW7hkYmmkoh9ACzTiAvsFg98nNRAYv;;205.20601781;300.0;6084762.0;2022-06-23 15:20:22 UTC;2022-06-23 15:20:22 UTC;2;2022-06-23 16:00:00 UTC;1655996400;;20282.54;-10273.77178975;-10273.77178975;b;742009;False
1Pv2Ab4QZymi6sra5KBC1tse1E4DaFnXbY;;167.20161317;300.0;11548686.0;2022-03-15 06:53:38 UTC;2022-03-15 06:53:38 UTC;2;2022-03-15 07:00:00 UTC;1647324000;;38495.62;-31608.67203328;-31608.67203328;b;727410;False
1PwCKd9cAn28pbkYyMP7XfJdLzzSpc87P3;;205.21772309;300.0;6042360.0;2022-06-22 06:18:34 UTC;2022-06-22 06:18:34 UTC;2;2022-06-22 07:00:00 UTC;1655877600;;20141.2;-129653.62440796;-129653.62440796;b;741819;False
1Q6gn1NZaGmQ1cZwqPk6HDPkvtEm2MmbAn;;200.0;200.0;6058070.0;2023-07-17 07:27:55 UTC;2023-07-17 07:27:55 UTC;1;2023-07-17 08:00:00 UTC;1689577200;;30290.35;0.0;0.0;b;799052;False
1QDWyGmUSdRcJ6qaFeAUQuB5fsHNXVFb9z;;400.0;400.0;9827176.0;2023-02-18 09:05:35 UTC;2023-02-18 09:05:35 UTC;1;2023-02-18 10:00:00 UTC;1676710800;;24567.94;0.0;0.0;b;777146;False
1QLPw8HQ8zEdgybqsQRDQ2shFxPFSpFnTy;;172.9;172.9;3699447.934;2022-08-23 12:25:14 UTC;2022-08-23 12:25:14 UTC;1;2022-08-23 13:00:00 UTC;1661256000;;21396.46;0.0;0.0;b;750738;False
1SWMqAJzN6NTVXDKmckrbnQVRYv8gNG48;;277.99576503;300.0;8875179.0;2022-05-25 12:46:29 UTC;2022-05-25 12:46:29 UTC;2;2022-05-25 13:00:00 UTC;1653480000;;29583.93;-4691.08285325;-4691.08285325;b;737842;False
1iqw8qwMDcwkkw7AiEXqsxwQQ4qgmRpoP;;950.0;950.0;44922099.0;2024-02-09 13:11:09 UTC;2024-02-09 13:15:20 UTC;2;2024-02-09 14:00:00 UTC;1707483600;;47286.42;0.0;0.0;b;829669;False
1zLJpYjePBaUowMGsVdwvSBBHeJgkas4n;;205.34093193;300.0;6242736.0;2022-06-24 06:15:04 UTC;2022-06-24 06:15:04 UTC;2;2022-06-24 07:00:00 UTC;1656050400;;20809.12;49845.5720643;49845.5720643;b;742097;False
31hjhAaRHxiq696ZyM8LkdjHyRdXcfaPTa;;350.0;350.0;11869830.0;2021-06-23 00:20:44 UTC;2021-06-23 00:20:44 UTC;1;2021-06-23 01:00:00 UTC;1624406400;;33913.8;0.0;0.0;b;688528;False
31ocabxQQRoThSqhD1BdLhf9UAH7F2eTgx;;200.0;200.0;8615100.0;2024-02-07 14:59:51 UTC;2024-02-07 14:59:51 UTC;5;2024-02-07 15:00:00 UTC;1707314400;;43075.5;0.0;320213.73725;b;829380;False
31qVWXncXxfK7y44L5PQKFh5riwJh7A2BA;;399.999;400.0;15896520.0;2022-04-28 08:13:52 UTC;2022-04-28 08:13:52 UTC;2;2022-04-28 09:00:00 UTC;1651132800;;39741.3;-1.50697;-1.50697;b;733927;False
31qzLV5TiEmrbfWC9s9GhuPMEpeu3Nay1t;;2000.0;2000.0;78438000.0;2024-01-23 20:18:51 UTC;2024-01-23 20:18:51 UTC;1;2024-01-23 21:00:00 UTC;1706040000;;39219.0;0.0;0.0;c;827041;False
31yg2kVjwrMRMoTGwzB15FyUYZG9cz5tFy;;235.0;235.0;2775441.65;2019-08-09 17:53:52 UTC;2019-08-09 17:53:52 UTC;1;2019-08-09 18:00:00 UTC;1565370000;;11810.39;0.0;0.0;b;589361;False
31zHjJwC4mJgpQo1o1cW6pYuiTG9NsK6W1;;200.0;200.0;5897200.0;2023-04-17 22:44:47 UTC;2023-04-17 22:44:47 UTC;1;2023-04-17 23:00:00 UTC;1681768800;;29486.0;0.0;0.0;b;785862;False
32182KAsik2b57zRkfq3EWoy5q41kzxxpt;;282.0;282.0;8843759.7;2023-07-13 18:44:21 UTC;2023-07-13 18:44:21 UTC;1;2023-07-13 19:00:00 UTC;1689271200;;31360.85;0.0;0.0;b;798556;False
326PC1Ao6a4WNsQLKRPrY72V4Emz5Ju4UD;;2376.0;2376.0;74513379.6;2023-07-13 18:26:14 UTC;2023-07-13 18:26:14 UTC;1;2023-07-13 19:00:00 UTC;1689271200;;31360.85;0.0;0.0;c;798555;False
32CCmfQ1kvZpkAfH4b3MXFbEprPyYLEohQ;;400.0;400.0;10722164.0;2023-06-05 06:16:45 UTC;2023-06-05 06:16:45 UTC;1;2023-06-05 07:00:00 UTC;1685944800;;26805.41;0.0;0.0;b;792930;False
32GkxBeLokky8iPR7SQAvYMPG9NX6mb8VH;;220.0;220.0;13730651.0;2021-11-03 12:06:07 UTC;2021-11-03 12:11:54 UTC;2;2021-11-03 13:00:00 UTC;1635940800;;62412.05;0.0;0.0;b;708015;False
